exp,species,dev_stage,tissue,area,x,y,perimeter
4 tg 26 2 20x 1,Bamboo shark,32,TG,96.38756118,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,66.9678022,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,77.54214445,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,114.307784,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,52.04645537,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,83.32441885,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,80.55513093,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,51.62184756,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,80.6338642,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,70.88482217,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,35.98995977,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,82.28502739,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,68.26412419,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,117.3126465,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,70.53420548,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,78.00189226,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,66.82041144,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,32.18227287,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,12.87336099,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,31.71263753,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,25.59068906,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,88.50217563,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,32.8592993,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,24.18220649,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,46.13079919,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,115.4899619,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,79.9500395,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,23.9723831,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,28.03027862,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,35.2007448,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,89.84991316,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,64.46518041,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,33.7116111,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,25.23983577,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,47.53629614,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,70.76269896,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,68.69454409,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,44.06851611,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,70.00591916,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,84.7349224,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,47.33959133,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,58.29308495,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,84.12033696,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,52.49879665,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,57.26552728,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,45.72285036,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,33.28850269,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,70.63845131,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,76.55997289,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,64.70090887,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,51.87504172,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,33.0287574,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,47.36687214,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,81.00046051,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,52.93091574,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,54.15312102,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,70.62621962,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,80.42084779,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,116.7478343,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,35.58609981,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,41.06235735,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,66.86212141,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,115.1462922,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,33.25819099,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,55.00472966,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,64.5384545,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,42.70875246,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,41.87280472,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,49.21037424,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,76.18817388,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,74.01199718,,,
4 tg 26 2 20x 1,Bamboo shark,32,TG,73.17896399,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,93.07631977,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,40.55134971,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,103.5920148,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,26.62724538,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,102.3239146,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,88.78307654,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,75.95663872,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,63.22569236,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,73.25463268,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,73.02494541,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,57.98587825,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,68.5618611,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,35.97538062,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,34.96052803,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,55.4465224,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,56.11399687,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,51.68244548,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,49.38457834,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,62.40327433,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,20.15788318,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,19.94833988,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,36.52065253,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,66.03600396,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,31.57636231,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,51.57018704,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,98.37941909,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,82.8670207,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,71.02825356,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,68.04835311,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,92.54284973,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,70.18203492,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,42.64988549,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,78.62344947,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,96.69515844,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,43.43609865,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,46.98975248,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,68.88923121,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,78.33078962,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,93.97979036,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,73.49810256,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,53.49666936,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,80.18222763,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,38.51977721,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,51.76992959,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,72.53674353,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,65.11460499,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,69.63811007,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,51.92123993,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,77.21794642,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,45.39108894,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,58.58701981,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,51.70193986,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,51.23949368,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,61.4012701,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,65.63657943,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,55.11231457,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,77.65452792,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,34.63132801,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,71.2436641,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,53.42086012,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,70.5269799,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,76.57273637,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,78.2124931,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,59.84061027,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,35.62084216,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,62.63153756,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,60.77233206,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,90.26791407,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,64.21766356,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,55.43631869,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,98.90466462,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,85.2115747,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,84.81245415,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,67.15670602,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,96.37096186,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,63.03501406,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,105.6238665,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,57.35564051,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,50.06583842,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,37.42456493,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,60.3320056,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,73.03902056,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,49.08243331,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,31.71247357,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,47.38585195,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,40.36439706,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,47.88117198,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,33.34463727,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,29.8130407,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,75.0105964,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,41.63018813,,,
4 tg 26 3 20x 3,Bamboo shark,32,TG,23.67549385,,,
tg 1 ngn1-594,Bamboo shark,32,TG,108.3687379,,,
tg 1 ngn1-594,Bamboo shark,32,TG,60.88406759,,,
tg 1 ngn1-594,Bamboo shark,32,TG,62.41849844,,,
tg 1 ngn1-594,Bamboo shark,32,TG,86.21923575,,,
tg 1 ngn1-594,Bamboo shark,32,TG,107.8824466,,,
tg 1 ngn1-594,Bamboo shark,32,TG,48.06549879,,,
tg 1 ngn1-594,Bamboo shark,32,TG,36.60507003,,,
tg 1 ngn1-594,Bamboo shark,32,TG,109.3590227,,,
tg 1 ngn1-594,Bamboo shark,32,TG,51.16438447,,,
tg 1 ngn1-594,Bamboo shark,32,TG,75.45768489,,,
tg 1 ngn1-594,Bamboo shark,32,TG,76.38011973,,,
tg 1 ngn1-594,Bamboo shark,32,TG,38.81531642,,,
tg 1 ngn1-594,Bamboo shark,32,TG,33.50786384,,,
tg 1 ngn1-594,Bamboo shark,32,TG,59.08054645,,,
tg 1 ngn1-594,Bamboo shark,32,TG,67.45243205,,,
tg 1 ngn1-594,Bamboo shark,32,TG,64.42805779,,,
tg 1 ngn1-594,Bamboo shark,32,TG,116.3383615,,,
tg 1 ngn1-594,Bamboo shark,32,TG,85.56031802,,,
tg 1 ngn1-594,Bamboo shark,32,TG,76.66591119,,,
tg 1 ngn1-594,Bamboo shark,32,TG,60.7658356,,,
tg 1 ngn1-594,Bamboo shark,32,TG,65.2690621,,,
tg 1 ngn1-594,Bamboo shark,32,TG,88.33772273,,,
tg 1 ngn1-594,Bamboo shark,32,TG,113.7796978,,,
tg 1 ngn1-594,Bamboo shark,32,TG,101.9773413,,,
tg 1 ngn1-594,Bamboo shark,32,TG,99.64374422,,,
tg 1 ngn1-594,Bamboo shark,32,TG,47.81811988,,,
tg 1 ngn1-594,Bamboo shark,32,TG,67.49973044,,,
tg 1 ngn1-594,Bamboo shark,32,TG,60.56999278,,,
tg 1 ngn1-594,Bamboo shark,32,TG,88.31603397,,,
tg 1 ngn1-594,Bamboo shark,32,TG,102.8031554,,,
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,123.43,16.51,9.21,42.98
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,198.69,17.46,14.29,51.97
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,92.22,11.43,10.79,35.4
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,78,11.11,9.52,32.39
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,120.63,14.92,10.16,41.08
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,73.9,10.16,9.21,31.14
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,46.92,10.79,6.35,27.5
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,86.85,11.11,9.84,33.91
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,101.27,13.02,10.16,37.92
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,91.95,12.38,9.84,35.23
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,150.71,18.1,10.48,47.27
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,82.21,9.84,12.38,34.81
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,64.51,10.79,7.62,29.41
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,85.16,11.75,9.52,33.74
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,126.35,15.87,10.16,42.04
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,114.39,13.33,12.7,39.54
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,227.61,15.24,19.68,56.1
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,129.13,12.38,13.97,41.28
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,107.11,11.11,11.43,37.46
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,102.66,9.21,15.24,38.26
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,106.87,13.97,9.52,38.26
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,60.34,9.84,8.25,29.18
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,103.3,11.43,11.75,36.85
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,114.02,11.43,11.75,38.68
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,132.08,15.24,12.06,42.54
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,117.66,12.7,12.06,40.01
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,53.7,8.25,8.57,26.51
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,128.2,13.97,12.06,41.43
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,144.21,19.05,11.11,47.69
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,139.98,14.29,13.33,43.31
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,108.08,11.75,12.7,38.49
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,122.81,11.75,13.97,41.17
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,96.83,11.75,10.48,35.96
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,84.36,9.21,11.43,33.81
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,78.7,12.7,8.25,33.99
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,115.32,13.33,11.11,39.72
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,247.58,19.68,17.14,57.62
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,110.01,13.97,10.16,39.4
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,234.65,16.51,18.41,55.73
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,204.51,16.19,18.1,51.9
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,173.93,17.14,14.92,50
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,74.32,10.16,10.79,31.74
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,136.83,13.65,14.29,43.34
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,141.57,17.78,10.79,45.71
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,355.91,31.11,15.56,75.72
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,132.8,16.51,10.48,43.14
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,99.87,10.16,12.38,36.44
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,111.64,12.7,12.7,39.27
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,127.46,14.6,12.06,43.14
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,192.57,15.87,15.56,50.04
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,104.1,12.7,11.11,37.47
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,203.38,18.1,16.51,53.19
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,170.52,14.92,14.92,46.91
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,117.75,12.06,13.65,40.28
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,134.53,14.6,13.33,43.22
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,161.43,15.56,14.92,47.38
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,175.85,14.92,15.56,48.47
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,214.87,21.27,13.33,56.65
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,96.5,13.02,10.48,36.01
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,127.73,13.33,14.92,43.43
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,134.21,16.19,10.16,43.45
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,273.74,18.73,18.41,61.87
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,116.02,14.92,10.79,40.66
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,107.67,13.65,11.11,38.63
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,139.23,15.24,12.38,43.38
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,170.25,16.83,14.29,47.35
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,121.12,13.65,12.7,40.14
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,167.77,13.33,17.14,47.91
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,146.28,12.7,16.83,45.2
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,165.79,16.51,13.33,47.51
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,150.28,15.24,12.7,44.65
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,110.66,13.02,10.48,38.15
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,68.1,13.97,6.67,33.69
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,68.11,11.43,7.62,30.8
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,81.91,11.11,9.21,33.11
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,145.17,13.02,14.6,44.12
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,129.86,16.51,10.48,42.98
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,96.24,12.7,10.48,35.95
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,94.19,13.33,9.84,36.66
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,131.48,15.56,11.11,42.52
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,119.96,15.56,10.16,41.58
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,111.8,11.75,12.38,38.3
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,67.59,9.21,10.16,30.03
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,36.8,7.3,6.98,22.18
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,156.94,13.33,15.56,45.52
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,176.52,19.37,12.06,50.69
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,149.97,15.24,13.65,44.55
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,109.28,10.79,13.33,38.22
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,155.13,15.87,13.02,46.18
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,80.85,13.02,8.57,34.08
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,107.64,12.38,11.11,37.76
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,149.69,14.6,12.7,44.26
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,61.87,9.52,8.89,28.78
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,49.61,8.89,7.94,26.02
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,52.22,8.25,8.57,26.35
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,115.15,15.24,11.75,41.76
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,103.16,11.75,11.11,36.79
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,98.51,13.97,9.52,36.89
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,55.64,8.57,9.84,27.61
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,60.24,13.33,6.03,32
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,71.95,9.52,10.79,31.14
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,126.63,16.19,12.06,44.64
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,127.78,14.29,12.7,43.15
P2X3-594 ISL1-488 20x 1,Bamboo shark,Pre-hatch,DRG,63.8,14.6,6.98,34.66
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,140.79,13.65,14.92,43.26
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,94.73,10.79,12.06,35.13
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,111.36,13.33,11.11,38.39
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,101.08,13.02,11.11,36.49
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,124.4,12.06,13.02,40.37
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,130.69,13.02,13.02,41.43
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,106.02,11.11,12.7,37.4
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,157.06,13.65,15.56,45.46
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,329.98,26.03,17.78,67.64
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,192.52,25.08,22.54,71.51
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,130.26,13.97,13.02,42.41
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,176.3,14.92,16.19,50.18
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,131.1,13.97,13.33,42.25
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,144.96,14.6,13.33,43.99
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,178.9,17.46,14.29,49.77
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,152.24,15.87,11.75,45.69
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,109.66,12.7,12.06,38.28
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,58.31,9.52,7.94,27.89
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,127.37,12.06,14.29,41.07
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,81.3,10.16,10.79,33.17
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,85.52,12.06,8.89,34.2
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,112.79,13.65,11.43,38.79
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,134.18,13.97,13.33,42.97
AceTub-488 P2X3-594 20x 2 ,Cat shark,Pre-hatch,DRG,113.36,12.7,12.38,39.34
